episode,reward,epsilon
3142,-9.0,0.09999999999999998
3143,-14.0,0.09999999999999998
3144,-11.0,0.09999999999999998
3145,-11.0,0.09999999999999998
3146,-10.0,0.09999999999999998
3147,-7.0,0.09999999999999998
3148,-9.0,0.09999999999999998
3149,-10.0,0.09999999999999998
3150,-11.0,0.09999999999999998
3151,-9.0,0.09999999999999998
3152,-10.0,0.09999999999999998
3153,-12.0,0.09999999999999998
3154,-3.0,0.09999999999999998
3155,-12.0,0.09999999999999998
3156,-9.0,0.09999999999999998
3157,-14.0,0.09999999999999998
3158,-1.0,0.09999999999999998
3159,-11.0,0.09999999999999998
3160,-9.0,0.09999999999999998
3161,-10.0,0.09999999999999998
3162,-7.0,0.09999999999999998
3163,-7.0,0.09999999999999998
3164,-6.0,0.09999999999999998
3165,-13.0,0.09999999999999998
3166,-2.0,0.09999999999999998
3167,1.0,0.09999999999999998
3168,-4.0,0.09999999999999998
3169,-5.0,0.09999999999999998
3170,-8.0,0.09999999999999998
3171,-7.0,0.09999999999999998
3172,-14.0,0.09999999999999998
3173,-10.0,0.09999999999999998
3174,-13.0,0.09999999999999998
3175,-9.0,0.09999999999999998
3176,-11.0,0.09999999999999998
3177,-12.0,0.09999999999999998
3178,-9.0,0.09999999999999998
3179,-2.0,0.09999999999999998
3180,-15.0,0.09999999999999998
3181,-7.0,0.09999999999999998
3182,-13.0,0.09999999999999998
3183,-16.0,0.09999999999999998
3184,-8.0,0.09999999999999998
3185,-5.0,0.09999999999999998
3186,-7.0,0.09999999999999998
3187,-8.0,0.09999999999999998
3188,-12.0,0.09999999999999998
3189,-18.0,0.09999999999999998
3190,-9.0,0.09999999999999998
3191,-8.0,0.09999999999999998
3192,-10.0,0.09999999999999998
3193,-4.0,0.09999999999999998
3194,-9.0,0.09999999999999998
3195,-7.0,0.09999999999999998
3196,-8.0,0.09999999999999998
3197,-10.0,0.09999999999999998
3198,-3.0,0.09999999999999998
3199,-11.0,0.09999999999999998
3200,-7.0,0.09999999999999998
3201,-8.0,0.09999999999999998
3202,-8.0,0.09999999999999998
3203,-7.0,0.09999999999999998
3204,-5.0,0.09999999999999998
3205,-9.0,0.09999999999999998
3206,-12.0,0.09999999999999998
3207,-13.0,0.09999999999999998
3208,-12.0,0.09999999999999998
3209,-6.0,0.09999999999999998
3210,-11.0,0.09999999999999998
3211,-15.0,0.09999999999999998
3212,-11.0,0.09999999999999998
3213,-10.0,0.09999999999999998
3214,-9.0,0.09999999999999998
3215,-5.0,0.09999999999999998
3216,-6.0,0.09999999999999998
3217,-5.0,0.09999999999999998
3218,-7.0,0.09999999999999998
3219,-14.0,0.09999999999999998
3220,-4.0,0.09999999999999998
3221,-10.0,0.09999999999999998
3222,-10.0,0.09999999999999998
3223,-14.0,0.09999999999999998
3224,-2.0,0.09999999999999998
3225,-10.0,0.09999999999999998
3226,-12.0,0.09999999999999998
3227,-1.0,0.09999999999999998
3228,-8.0,0.09999999999999998
3229,-14.0,0.09999999999999998
3230,-3.0,0.09999999999999998
3231,-6.0,0.09999999999999998
3232,-2.0,0.09999999999999998
3233,-3.0,0.09999999999999998
3234,-6.0,0.09999999999999998
3235,-9.0,0.09999999999999998
3236,-3.0,0.09999999999999998
3237,-11.0,0.09999999999999998
3238,-10.0,0.09999999999999998
3239,-7.0,0.09999999999999998
3240,-12.0,0.09999999999999998
3241,-13.0,0.09999999999999998
3242,-13.0,0.09999999999999998
3243,-1.0,0.09999999999999998
3244,-6.0,0.09999999999999998
3245,-2.0,0.09999999999999998
3246,-7.0,0.09999999999999998
3247,-5.0,0.09999999999999998
3248,-13.0,0.09999999999999998
3249,-7.0,0.09999999999999998
3250,-4.0,0.09999999999999998
3251,-8.0,0.09999999999999998
3252,-11.0,0.09999999999999998
3253,-14.0,0.09999999999999998
3254,-9.0,0.09999999999999998
3255,-6.0,0.09999999999999998
3256,-3.0,0.09999999999999998
3257,-12.0,0.09999999999999998
3258,-8.0,0.09999999999999998
3259,-8.0,0.09999999999999998
3260,-9.0,0.09999999999999998
3261,-15.0,0.09999999999999998
3262,-12.0,0.09999999999999998
3263,-8.0,0.09999999999999998
3264,-11.0,0.09999999999999998
3265,-2.0,0.09999999999999998
3266,-10.0,0.09999999999999998
3267,-12.0,0.09999999999999998
3268,-14.0,0.09999999999999998
3269,-7.0,0.09999999999999998
3270,-8.0,0.09999999999999998
3271,-11.0,0.09999999999999998
3272,-11.0,0.09999999999999998
3273,-7.0,0.09999999999999998
3274,-6.0,0.09999999999999998
3275,-10.0,0.09999999999999998
3276,-13.0,0.09999999999999998
3277,-8.0,0.09999999999999998
3278,1.0,0.09999999999999998
3279,-9.0,0.09999999999999998
3280,-13.0,0.09999999999999998
3281,-5.0,0.09999999999999998
3282,-11.0,0.09999999999999998
3283,-6.0,0.09999999999999998
3284,-14.0,0.09999999999999998
3285,-6.0,0.09999999999999998
3286,-6.0,0.09999999999999998
3287,-16.0,0.09999999999999998
3288,-14.0,0.09999999999999998
3289,-8.0,0.09999999999999998
3290,-9.0,0.09999999999999998
3291,-16.0,0.09999999999999998
3292,-10.0,0.09999999999999998
3293,-8.0,0.09999999999999998
3294,-13.0,0.09999999999999998
3295,-9.0,0.09999999999999998
3296,-9.0,0.09999999999999998
3297,-12.0,0.09999999999999998
3298,-10.0,0.09999999999999998
3299,-5.0,0.09999999999999998
3300,2.0,0.09999999999999998
3301,-5.0,0.09999999999999998
3302,-5.0,0.09999999999999998
3303,-8.0,0.09999999999999998
3304,-6.0,0.09999999999999998
3305,-15.0,0.09999999999999998
3306,-10.0,0.09999999999999998
3307,-9.0,0.09999999999999998
3308,-9.0,0.09999999999999998
3309,-16.0,0.09999999999999998
3310,-16.0,0.09999999999999998
3311,-14.0,0.09999999999999998
3312,-12.0,0.09999999999999998
3313,-6.0,0.09999999999999998
3314,-12.0,0.09999999999999998
3315,-8.0,0.09999999999999998
3316,-4.0,0.09999999999999998
3317,-13.0,0.09999999999999998
3318,-14.0,0.09999999999999998
3319,-6.0,0.09999999999999998
3320,-9.0,0.09999999999999998
3321,-7.0,0.09999999999999998
3322,1.0,0.09999999999999998
3323,-5.0,0.09999999999999998
3324,-8.0,0.09999999999999998
3325,-13.0,0.09999999999999998
3326,-6.0,0.09999999999999998
3327,-4.0,0.09999999999999998
3328,-4.0,0.09999999999999998
3329,-6.0,0.09999999999999998
3330,-12.0,0.09999999999999998
3331,-4.0,0.09999999999999998
3332,1.0,0.09999999999999998
3333,-10.0,0.09999999999999998
3334,-2.0,0.09999999999999998
3335,-9.0,0.09999999999999998
3336,-6.0,0.09999999999999998
3337,-5.0,0.09999999999999998
3338,-3.0,0.09999999999999998
3339,-9.0,0.09999999999999998
3340,-12.0,0.09999999999999998
3341,-8.0,0.09999999999999998
3342,-7.0,0.09999999999999998
3343,-2.0,0.09999999999999998
3344,-15.0,0.09999999999999998
3345,-1.0,0.09999999999999998
3346,-7.0,0.09999999999999998
3347,-7.0,0.09999999999999998
3348,-11.0,0.09999999999999998
3349,-13.0,0.09999999999999998
3350,-11.0,0.09999999999999998
3351,-8.0,0.09999999999999998
3352,4.0,0.09999999999999998
3353,-8.0,0.09999999999999998
3354,-4.0,0.09999999999999998
3355,-9.0,0.09999999999999998
3356,2.0,0.09999999999999998
3357,-4.0,0.09999999999999998
3358,-7.0,0.09999999999999998
3359,-10.0,0.09999999999999998
3360,-6.0,0.09999999999999998
3361,-8.0,0.09999999999999998
3362,-13.0,0.09999999999999998
3363,-9.0,0.09999999999999998
3364,-7.0,0.09999999999999998
3365,2.0,0.09999999999999998
3366,-3.0,0.09999999999999998
3367,-10.0,0.09999999999999998
3368,-10.0,0.09999999999999998
3369,-13.0,0.09999999999999998
3370,-4.0,0.09999999999999998
3371,-8.0,0.09999999999999998
3372,-5.0,0.09999999999999998
3373,-14.0,0.09999999999999998
3374,-3.0,0.09999999999999998
3375,-4.0,0.09999999999999998
3376,-5.0,0.09999999999999998
3377,-5.0,0.09999999999999998
3378,-11.0,0.09999999999999998
3379,-1.0,0.09999999999999998
3380,-4.0,0.09999999999999998
3381,-10.0,0.09999999999999998
3382,-8.0,0.09999999999999998
3383,-9.0,0.09999999999999998
3384,-9.0,0.09999999999999998
3385,-9.0,0.09999999999999998
3386,-6.0,0.09999999999999998
3387,-5.0,0.09999999999999998
3388,-5.0,0.09999999999999998
3389,-10.0,0.09999999999999998
3390,-12.0,0.09999999999999998
3391,-8.0,0.09999999999999998
3392,-7.0,0.09999999999999998
3393,-4.0,0.09999999999999998
3394,-11.0,0.09999999999999998
3395,-5.0,0.09999999999999998
3396,-18.0,0.09999999999999998
3397,-8.0,0.09999999999999998
3398,2.0,0.09999999999999998
3399,-16.0,0.09999999999999998
3400,-9.0,0.09999999999999998
3401,-8.0,0.09999999999999998
3402,-5.0,0.09999999999999998
3403,-3.0,0.09999999999999998
3404,-4.0,0.09999999999999998
3405,-9.0,0.09999999999999998
3406,-11.0,0.09999999999999998
3407,5.0,0.09999999999999998
3408,-9.0,0.09999999999999998
3409,-14.0,0.09999999999999998
3410,-8.0,0.09999999999999998
3411,-3.0,0.09999999999999998
3412,-8.0,0.09999999999999998
3413,-7.0,0.09999999999999998
3414,-13.0,0.09999999999999998
3415,-15.0,0.09999999999999998
3416,-13.0,0.09999999999999998
3417,-9.0,0.09999999999999998
3418,-6.0,0.09999999999999998
3419,-9.0,0.09999999999999998
3420,-7.0,0.09999999999999998
3421,-14.0,0.09999999999999998
3422,-9.0,0.09999999999999998
3423,-7.0,0.09999999999999998
3424,-7.0,0.09999999999999998
3425,-1.0,0.09999999999999998
3426,6.0,0.09999999999999998
3427,6.0,0.09999999999999998
3428,-13.0,0.09999999999999998
3429,-6.0,0.09999999999999998
3430,-5.0,0.09999999999999998
3431,-6.0,0.09999999999999998
3432,2.0,0.09999999999999998
3433,-13.0,0.09999999999999998
3434,-5.0,0.09999999999999998
3435,-7.0,0.09999999999999998
3436,-9.0,0.09999999999999998
3437,-6.0,0.09999999999999998
3438,-12.0,0.09999999999999998
3439,-16.0,0.09999999999999998
3440,-11.0,0.09999999999999998
3441,-12.0,0.09999999999999998
3442,-10.0,0.09999999999999998
3443,-7.0,0.09999999999999998
3444,-5.0,0.09999999999999998
3445,-7.0,0.09999999999999998
3446,-1.0,0.09999999999999998
3447,2.0,0.09999999999999998
3448,-10.0,0.09999999999999998
3449,-10.0,0.09999999999999998
3450,2.0,0.09999999999999998
3451,-13.0,0.09999999999999998
3452,-6.0,0.09999999999999998
3453,-7.0,0.09999999999999998
3454,-14.0,0.09999999999999998
3455,-8.0,0.09999999999999998
3456,-12.0,0.09999999999999998
3457,-3.0,0.09999999999999998
3458,-7.0,0.09999999999999998
3459,-7.0,0.09999999999999998
3460,4.0,0.09999999999999998
3461,2.0,0.09999999999999998
3462,-6.0,0.09999999999999998
3463,-1.0,0.09999999999999998
3464,-13.0,0.09999999999999998
3465,-5.0,0.09999999999999998
3466,-13.0,0.09999999999999998
3467,-8.0,0.09999999999999998
3468,2.0,0.09999999999999998
3469,-8.0,0.09999999999999998
3470,-8.0,0.09999999999999998
3471,2.0,0.09999999999999998
3472,-12.0,0.09999999999999998
3473,-8.0,0.09999999999999998
3474,-9.0,0.09999999999999998
3475,-10.0,0.09999999999999998
3476,-6.0,0.09999999999999998
3477,-8.0,0.09999999999999998
3478,-3.0,0.09999999999999998
3479,-1.0,0.09999999999999998
3480,-6.0,0.09999999999999998
3481,-5.0,0.09999999999999998
3482,-11.0,0.09999999999999998
3483,-3.0,0.09999999999999998
3484,-6.0,0.09999999999999998
3485,-11.0,0.09999999999999998
3486,-14.0,0.09999999999999998
3487,-4.0,0.09999999999999998
3488,-13.0,0.09999999999999998
3489,-12.0,0.09999999999999998
3490,-16.0,0.09999999999999998
3491,-9.0,0.09999999999999998
3492,-6.0,0.09999999999999998
3493,-7.0,0.09999999999999998
3494,-12.0,0.09999999999999998
3495,-6.0,0.09999999999999998
3496,-4.0,0.09999999999999998
3497,-12.0,0.09999999999999998
3498,-9.0,0.09999999999999998
3499,-10.0,0.09999999999999998
3500,-14.0,0.09999999999999998
3501,-10.0,0.09999999999999998
3502,-6.0,0.09999999999999998
3503,-8.0,0.09999999999999998
3504,-1.0,0.09999999999999998
3505,1.0,0.09999999999999998
3506,-11.0,0.09999999999999998
3507,-12.0,0.09999999999999998
3508,-7.0,0.09999999999999998
3509,-8.0,0.09999999999999998
3510,-10.0,0.09999999999999998
3511,-5.0,0.09999999999999998
3512,-12.0,0.09999999999999998
3513,-12.0,0.09999999999999998
3514,-3.0,0.09999999999999998
3515,-14.0,0.09999999999999998
3516,-11.0,0.09999999999999998
3517,-12.0,0.09999999999999998
3518,-11.0,0.09999999999999998
3519,-10.0,0.09999999999999998
3520,-10.0,0.09999999999999998
3521,-9.0,0.09999999999999998
3522,-7.0,0.09999999999999998
3523,-9.0,0.09999999999999998
3524,-3.0,0.09999999999999998
3525,-11.0,0.09999999999999998
3526,-11.0,0.09999999999999998
3527,-9.0,0.09999999999999998
3528,-8.0,0.09999999999999998
3529,-6.0,0.09999999999999998
3530,-14.0,0.09999999999999998
3531,-13.0,0.09999999999999998
3532,-6.0,0.09999999999999998
3533,-5.0,0.09999999999999998
3534,2.0,0.09999999999999998
3535,-12.0,0.09999999999999998
3536,-7.0,0.09999999999999998
3537,-1.0,0.09999999999999998
3538,-6.0,0.09999999999999998
3539,-10.0,0.09999999999999998
3540,-13.0,0.09999999999999998
3541,-15.0,0.09999999999999998
3542,-15.0,0.09999999999999998
3543,-9.0,0.09999999999999998
3544,-7.0,0.09999999999999998
3545,-5.0,0.09999999999999998
3546,-7.0,0.09999999999999998
3547,-8.0,0.09999999999999998
3548,-11.0,0.09999999999999998
3549,-7.0,0.09999999999999998
3550,-13.0,0.09999999999999998
3551,-11.0,0.09999999999999998
3552,-2.0,0.09999999999999998
3553,-3.0,0.09999999999999998
3554,-12.0,0.09999999999999998
3555,-7.0,0.09999999999999998
3556,-5.0,0.09999999999999998
3557,-1.0,0.09999999999999998
3558,-6.0,0.09999999999999998
3559,-10.0,0.09999999999999998
3560,-13.0,0.09999999999999998
3561,-1.0,0.09999999999999998
3562,-10.0,0.09999999999999998
3563,-11.0,0.09999999999999998
3564,-14.0,0.09999999999999998
3565,-10.0,0.09999999999999998
3566,-10.0,0.09999999999999998
3567,-2.0,0.09999999999999998
3568,-15.0,0.09999999999999998
3569,-4.0,0.09999999999999998
3570,-15.0,0.09999999999999998
3571,-8.0,0.09999999999999998
3572,-4.0,0.09999999999999998
3573,3.0,0.09999999999999998
3574,-2.0,0.09999999999999998
3575,-7.0,0.09999999999999998
3576,-2.0,0.09999999999999998
3577,-9.0,0.09999999999999998
3578,-8.0,0.09999999999999998
3579,-11.0,0.09999999999999998
3580,1.0,0.09999999999999998
3581,-7.0,0.09999999999999998
3582,-12.0,0.09999999999999998
3583,-4.0,0.09999999999999998
3584,-12.0,0.09999999999999998
3585,-11.0,0.09999999999999998
3586,-7.0,0.09999999999999998
3587,5.0,0.09999999999999998
3588,-1.0,0.09999999999999998
3589,-11.0,0.09999999999999998
3590,-8.0,0.09999999999999998
3591,-2.0,0.09999999999999998
3592,-4.0,0.09999999999999998
3593,-11.0,0.09999999999999998
3594,-10.0,0.09999999999999998
3595,-7.0,0.09999999999999998
3596,-9.0,0.09999999999999998
3597,-4.0,0.09999999999999998
3598,-3.0,0.09999999999999998
3599,-8.0,0.09999999999999998
3600,4.0,0.09999999999999998
3601,-6.0,0.09999999999999998
3602,-7.0,0.09999999999999998
3603,-6.0,0.09999999999999998
3604,-1.0,0.09999999999999998
3605,2.0,0.09999999999999998
3606,-9.0,0.09999999999999998
3607,-3.0,0.09999999999999998
3608,-12.0,0.09999999999999998
3609,-13.0,0.09999999999999998
3610,-8.0,0.09999999999999998
3611,-11.0,0.09999999999999998
3612,-1.0,0.09999999999999998
3613,-4.0,0.09999999999999998
3614,-13.0,0.09999999999999998
3615,3.0,0.09999999999999998
3616,-9.0,0.09999999999999998
3617,-9.0,0.09999999999999998
3618,-2.0,0.09999999999999998
3619,-7.0,0.09999999999999998
3620,-9.0,0.09999999999999998
3621,-2.0,0.09999999999999998
3622,-7.0,0.09999999999999998
3623,-10.0,0.09999999999999998
3624,-11.0,0.09999999999999998
3625,-13.0,0.09999999999999998
3626,-9.0,0.09999999999999998
3627,-7.0,0.09999999999999998
3628,3.0,0.09999999999999998
3629,-1.0,0.09999999999999998
3630,-6.0,0.09999999999999998
3631,-14.0,0.09999999999999998
3632,-15.0,0.09999999999999998
3633,-1.0,0.09999999999999998
3634,-13.0,0.09999999999999998
3635,-5.0,0.09999999999999998
3636,-5.0,0.09999999999999998
3637,-6.0,0.09999999999999998
3638,-8.0,0.09999999999999998
3639,-4.0,0.09999999999999998
3640,-10.0,0.09999999999999998
3641,-7.0,0.09999999999999998
3642,-6.0,0.09999999999999998
3643,-3.0,0.09999999999999998
3644,-9.0,0.09999999999999998
3645,-4.0,0.09999999999999998
3646,-5.0,0.09999999999999998
3647,-1.0,0.09999999999999998
3648,-14.0,0.09999999999999998
3649,-1.0,0.09999999999999998
3650,-9.0,0.09999999999999998
3651,-11.0,0.09999999999999998
3652,-10.0,0.09999999999999998
3653,-7.0,0.09999999999999998
3654,-10.0,0.09999999999999998
3655,-3.0,0.09999999999999998
3656,-9.0,0.09999999999999998
3657,-14.0,0.09999999999999998
3658,-11.0,0.09999999999999998
3659,-9.0,0.09999999999999998
3660,-6.0,0.09999999999999998
3661,-6.0,0.09999999999999998
3662,-7.0,0.09999999999999998
3663,-8.0,0.09999999999999998
3664,-6.0,0.09999999999999998
3665,-6.0,0.09999999999999998
3666,-2.0,0.09999999999999998
3667,-13.0,0.09999999999999998
3668,-6.0,0.09999999999999998
3669,-3.0,0.09999999999999998
3670,-9.0,0.09999999999999998
3671,-8.0,0.09999999999999998
3672,-15.0,0.09999999999999998
3673,-10.0,0.09999999999999998
3674,-6.0,0.09999999999999998
3675,-7.0,0.09999999999999998
3676,-18.0,0.09999999999999998
3677,-7.0,0.09999999999999998
3678,-13.0,0.09999999999999998
3679,-10.0,0.09999999999999998
3680,3.0,0.09999999999999998
3681,-10.0,0.09999999999999998
3682,-8.0,0.09999999999999998
3683,-9.0,0.09999999999999998
3684,3.0,0.09999999999999998
3685,-12.0,0.09999999999999998
3686,-14.0,0.09999999999999998
3687,-6.0,0.09999999999999998
3688,-5.0,0.09999999999999998
3689,-12.0,0.09999999999999998
3690,-4.0,0.09999999999999998
3691,-13.0,0.09999999999999998
3692,-7.0,0.09999999999999998
3693,-10.0,0.09999999999999998
3694,-6.0,0.09999999999999998
3695,-3.0,0.09999999999999998
3696,-12.0,0.09999999999999998
3697,-3.0,0.09999999999999998
3698,-7.0,0.09999999999999998
3699,-8.0,0.09999999999999998
3700,-5.0,0.09999999999999998
3701,-5.0,0.09999999999999998
3702,-4.0,0.09999999999999998
3703,-11.0,0.09999999999999998
3704,-13.0,0.09999999999999998
3705,-4.0,0.09999999999999998
3706,-13.0,0.09999999999999998
3707,-12.0,0.09999999999999998
3708,-13.0,0.09999999999999998
3709,-9.0,0.09999999999999998
3710,-9.0,0.09999999999999998
3711,-4.0,0.09999999999999998
3712,-8.0,0.09999999999999998
3713,-11.0,0.09999999999999998
3714,-11.0,0.09999999999999998
3715,-9.0,0.09999999999999998
3716,-7.0,0.09999999999999998
3717,-7.0,0.09999999999999998
3718,-1.0,0.09999999999999998
3719,-3.0,0.09999999999999998
3720,-5.0,0.09999999999999998
3721,-6.0,0.09999999999999998
3722,-10.0,0.09999999999999998
3723,-4.0,0.09999999999999998
3724,-4.0,0.09999999999999998
3725,-3.0,0.09999999999999998
3726,-13.0,0.09999999999999998
3727,-4.0,0.09999999999999998
3728,-5.0,0.09999999999999998
3729,-10.0,0.09999999999999998
3730,-14.0,0.09999999999999998
3731,-5.0,0.09999999999999998
3732,-17.0,0.09999999999999998
3733,-1.0,0.09999999999999998
3734,-9.0,0.09999999999999998
3735,-6.0,0.09999999999999998
3736,-7.0,0.09999999999999998
3737,-8.0,0.09999999999999998
3738,2.0,0.09999999999999998
3739,-9.0,0.09999999999999998
3740,-7.0,0.09999999999999998
3741,-7.0,0.09999999999999998
3742,-5.0,0.09999999999999998
3743,-17.0,0.09999999999999998
3744,-7.0,0.09999999999999998
3745,-13.0,0.09999999999999998
3746,-4.0,0.09999999999999998
3747,-10.0,0.09999999999999998
3748,-7.0,0.09999999999999998
3749,-10.0,0.09999999999999998
3750,-11.0,0.09999999999999998
3751,-14.0,0.09999999999999998
3752,-1.0,0.09999999999999998
3753,-13.0,0.09999999999999998
3754,-7.0,0.09999999999999998
3755,-8.0,0.09999999999999998
3756,-9.0,0.09999999999999998
3757,-14.0,0.09999999999999998
3758,-6.0,0.09999999999999998
3759,-9.0,0.09999999999999998
3760,-12.0,0.09999999999999998
3761,-5.0,0.09999999999999998
3762,2.0,0.09999999999999998
3763,-7.0,0.09999999999999998
3764,-9.0,0.09999999999999998
3765,-9.0,0.09999999999999998
3766,-9.0,0.09999999999999998
3767,-6.0,0.09999999999999998
3768,-16.0,0.09999999999999998
3769,-6.0,0.09999999999999998
3770,-10.0,0.09999999999999998
3771,-2.0,0.09999999999999998
3772,-5.0,0.09999999999999998
3773,-2.0,0.09999999999999998
3774,-3.0,0.09999999999999998
3775,-7.0,0.09999999999999998
3776,-10.0,0.09999999999999998
3777,-13.0,0.09999999999999998
3778,-5.0,0.09999999999999998
3779,-10.0,0.09999999999999998
3780,-11.0,0.09999999999999998
3781,-8.0,0.09999999999999998
3782,-6.0,0.09999999999999998
3783,-13.0,0.09999999999999998
3784,-10.0,0.09999999999999998
3785,-8.0,0.09999999999999998
3786,-5.0,0.09999999999999998
3787,-3.0,0.09999999999999998
3788,-14.0,0.09999999999999998
3789,-5.0,0.09999999999999998
3790,-14.0,0.09999999999999998
3791,-9.0,0.09999999999999998
3792,-6.0,0.09999999999999998
3793,-8.0,0.09999999999999998
3794,-12.0,0.09999999999999998
3795,-2.0,0.09999999999999998
3796,-6.0,0.09999999999999998
3797,-15.0,0.09999999999999998
3798,-10.0,0.09999999999999998
3799,-10.0,0.09999999999999998
3800,-16.0,0.09999999999999998
3801,-17.0,0.09999999999999998
3802,4.0,0.09999999999999998
3803,2.0,0.09999999999999998
3804,-8.0,0.09999999999999998
3805,-8.0,0.09999999999999998
3806,-1.0,0.09999999999999998
3807,-15.0,0.09999999999999998
3808,-13.0,0.09999999999999998
3809,-7.0,0.09999999999999998
3810,-4.0,0.09999999999999998
3811,-11.0,0.09999999999999998
3812,-1.0,0.09999999999999998
3813,-13.0,0.09999999999999998
3814,-18.0,0.09999999999999998
3815,-11.0,0.09999999999999998
3816,-17.0,0.09999999999999998
3817,-3.0,0.09999999999999998
3818,-10.0,0.09999999999999998
3819,-12.0,0.09999999999999998
3820,-6.0,0.09999999999999998
3821,-16.0,0.09999999999999998
3822,-13.0,0.09999999999999998
3823,-13.0,0.09999999999999998
3824,-12.0,0.09999999999999998
3825,-10.0,0.09999999999999998
3826,-5.0,0.09999999999999998
3827,-12.0,0.09999999999999998
3828,1.0,0.09999999999999998
3829,-11.0,0.09999999999999998
3830,-7.0,0.09999999999999998
3831,-7.0,0.09999999999999998
3832,4.0,0.09999999999999998
3833,-10.0,0.09999999999999998
3834,-13.0,0.09999999999999998
3835,-2.0,0.09999999999999998
3836,-8.0,0.09999999999999998
3837,-13.0,0.09999999999999998
3838,-8.0,0.09999999999999998
3839,-10.0,0.09999999999999998
3840,-12.0,0.09999999999999998
3841,-2.0,0.09999999999999998
3842,2.0,0.09999999999999998
3843,-7.0,0.09999999999999998
3844,-4.0,0.09999999999999998
3845,-5.0,0.09999999999999998
3846,-5.0,0.09999999999999998
3847,-6.0,0.09999999999999998
3848,-10.0,0.09999999999999998
3849,-5.0,0.09999999999999998
3850,-5.0,0.09999999999999998
3851,-9.0,0.09999999999999998
3852,-4.0,0.09999999999999998
3853,-13.0,0.09999999999999998
3854,-5.0,0.09999999999999998
3855,-10.0,0.09999999999999998
3856,-2.0,0.09999999999999998
3857,-14.0,0.09999999999999998
3858,-9.0,0.09999999999999998
3859,-8.0,0.09999999999999998
3860,-4.0,0.09999999999999998
3861,-8.0,0.09999999999999998
3862,-2.0,0.09999999999999998
3863,-8.0,0.09999999999999998
3864,-6.0,0.09999999999999998
3865,-1.0,0.09999999999999998
3866,-5.0,0.09999999999999998
3867,-3.0,0.09999999999999998
3868,-7.0,0.09999999999999998
3869,2.0,0.09999999999999998
3870,-10.0,0.09999999999999998
3871,-9.0,0.09999999999999998
3872,-5.0,0.09999999999999998
3873,-3.0,0.09999999999999998
3874,-14.0,0.09999999999999998
3875,-8.0,0.09999999999999998
3876,-1.0,0.09999999999999998
3877,-4.0,0.09999999999999998
3878,-10.0,0.09999999999999998
3879,-12.0,0.09999999999999998
3880,-6.0,0.09999999999999998
3881,-3.0,0.09999999999999998
3882,-5.0,0.09999999999999998
3883,-4.0,0.09999999999999998
3884,-3.0,0.09999999999999998
3885,-14.0,0.09999999999999998
3886,3.0,0.09999999999999998
3887,-2.0,0.09999999999999998
3888,-3.0,0.09999999999999998
3889,10.0,0.09999999999999998
3890,-9.0,0.09999999999999998
3891,-2.0,0.09999999999999998
3892,-6.0,0.09999999999999998
3893,-10.0,0.09999999999999998
3894,-6.0,0.09999999999999998
3895,-7.0,0.09999999999999998
3896,-2.0,0.09999999999999998
3897,-6.0,0.09999999999999998
3898,-5.0,0.09999999999999998
3899,2.0,0.09999999999999998
3900,3.0,0.09999999999999998
3901,-3.0,0.09999999999999998
3902,-6.0,0.09999999999999998
3903,5.0,0.09999999999999998
3904,1.0,0.09999999999999998
3905,2.0,0.09999999999999998
3906,-5.0,0.09999999999999998
3907,-4.0,0.09999999999999998
3908,-8.0,0.09999999999999998
3909,-9.0,0.09999999999999998
3910,-13.0,0.09999999999999998
3911,-10.0,0.09999999999999998
3912,-5.0,0.09999999999999998
3913,-9.0,0.09999999999999998
3914,-1.0,0.09999999999999998
3915,-13.0,0.09999999999999998
3916,-2.0,0.09999999999999998
3917,-12.0,0.09999999999999998
3918,-6.0,0.09999999999999998
3919,-12.0,0.09999999999999998
3920,4.0,0.09999999999999998
3921,-5.0,0.09999999999999998
3922,8.0,0.09999999999999998
3923,-9.0,0.09999999999999998
3924,-6.0,0.09999999999999998
3925,-9.0,0.09999999999999998
3926,-8.0,0.09999999999999998
3927,-4.0,0.09999999999999998
3928,-17.0,0.09999999999999998
3929,-3.0,0.09999999999999998
3930,-8.0,0.09999999999999998
3931,3.0,0.09999999999999998
3932,-7.0,0.09999999999999998
3933,2.0,0.09999999999999998
3934,-8.0,0.09999999999999998
3935,-10.0,0.09999999999999998
3936,-1.0,0.09999999999999998
3937,-11.0,0.09999999999999998
3938,-6.0,0.09999999999999998
3939,-10.0,0.09999999999999998
3940,-1.0,0.09999999999999998
3941,-13.0,0.09999999999999998
3942,-11.0,0.09999999999999998
3943,-11.0,0.09999999999999998
3944,-1.0,0.09999999999999998
3945,-13.0,0.09999999999999998
3946,-8.0,0.09999999999999998
3947,2.0,0.09999999999999998
3948,-3.0,0.09999999999999998
3949,-12.0,0.09999999999999998
3950,-13.0,0.09999999999999998
3951,-8.0,0.09999999999999998
3952,-14.0,0.09999999999999998
3953,-8.0,0.09999999999999998
3954,-2.0,0.09999999999999998
3955,5.0,0.09999999999999998
3956,-8.0,0.09999999999999998
3957,-6.0,0.09999999999999998
3958,-6.0,0.09999999999999998
3959,-3.0,0.09999999999999998
3960,-6.0,0.09999999999999998
3961,-1.0,0.09999999999999998
3962,-3.0,0.09999999999999998
3963,-8.0,0.09999999999999998
3964,-6.0,0.09999999999999998
3965,-12.0,0.09999999999999998
3966,-12.0,0.09999999999999998
