episode,reward,epsilon
4410,15.0,0.09999999999999998
4411,18.0,0.09999999999999998
4412,13.0,0.09999999999999998
4413,4.0,0.09999999999999998
4414,7.0,0.09999999999999998
4415,0.0,0.09999999999999998
4416,20.0,0.09999999999999998
4417,10.0,0.09999999999999998
4418,-3.0,0.09999999999999998
4419,-1.0,0.09999999999999998
4420,-2.0,0.09999999999999998
4421,5.0,0.09999999999999998
4422,-7.0,0.09999999999999998
4423,-1.0,0.09999999999999998
4424,18.0,0.09999999999999998
4425,20.0,0.09999999999999998
4426,12.0,0.09999999999999998
4427,-4.0,0.09999999999999998
4428,14.0,0.09999999999999998
4429,9.0,0.09999999999999998
4430,2.0,0.09999999999999998
4431,14.0,0.09999999999999998
4432,14.0,0.09999999999999998
4433,10.0,0.09999999999999998
4434,3.0,0.09999999999999998
4435,7.0,0.09999999999999998
4436,-2.0,0.09999999999999998
4437,-6.0,0.09999999999999998
4438,7.0,0.09999999999999998
4439,0.0,0.09999999999999998
4440,-4.0,0.09999999999999998
4441,-5.0,0.09999999999999998
4442,-10.0,0.09999999999999998
4443,12.0,0.09999999999999998
4444,12.0,0.09999999999999998
4445,32.0,0.09999999999999998
4446,7.0,0.09999999999999998
4447,-1.0,0.09999999999999998
4448,25.0,0.09999999999999998
4449,16.0,0.09999999999999998
4450,15.0,0.09999999999999998
4451,18.0,0.09999999999999998
4452,2.0,0.09999999999999998
4453,-1.0,0.09999999999999998
4454,23.0,0.09999999999999998
4455,10.0,0.09999999999999998
4456,-11.0,0.09999999999999998
4457,13.0,0.09999999999999998
4458,0.0,0.09999999999999998
4459,7.0,0.09999999999999998
4460,-4.0,0.09999999999999998
4461,11.0,0.09999999999999998
4462,-17.0,0.09999999999999998
4463,7.0,0.09999999999999998
4464,2.0,0.09999999999999998
4465,21.0,0.09999999999999998
4466,-2.0,0.09999999999999998
4467,1.0,0.09999999999999998
4468,-13.0,0.09999999999999998
4469,8.0,0.09999999999999998
4470,1.0,0.09999999999999998
4471,1.0,0.09999999999999998
4472,-7.0,0.09999999999999998
4473,0.0,0.09999999999999998
4474,3.0,0.09999999999999998
4475,19.0,0.09999999999999998
4476,6.0,0.09999999999999998
4477,11.0,0.09999999999999998
4478,-5.0,0.09999999999999998
4479,-13.0,0.09999999999999998
4480,18.0,0.09999999999999998
4481,-8.0,0.09999999999999998
4482,13.0,0.09999999999999998
4483,-8.0,0.09999999999999998
4484,6.0,0.09999999999999998
4485,8.0,0.09999999999999998
4486,-3.0,0.09999999999999998
4487,-7.0,0.09999999999999998
4488,-5.0,0.09999999999999998
4489,-5.0,0.09999999999999998
4490,6.0,0.09999999999999998
4491,-10.0,0.09999999999999998
4492,2.0,0.09999999999999998
4493,3.0,0.09999999999999998
4494,2.0,0.09999999999999998
4495,-4.0,0.09999999999999998
4496,4.0,0.09999999999999998
4497,-3.0,0.09999999999999998
4498,11.0,0.09999999999999998
4499,-3.0,0.09999999999999998
4500,-7.0,0.09999999999999998
4501,5.0,0.09999999999999998
4502,-5.0,0.09999999999999998
4503,-18.0,0.09999999999999998
4504,-5.0,0.09999999999999998
4505,0.0,0.09999999999999998
4506,3.0,0.09999999999999998
4507,12.0,0.09999999999999998
4508,-8.0,0.09999999999999998
4509,-16.0,0.09999999999999998
4510,18.0,0.09999999999999998
4511,5.0,0.09999999999999998
4512,-6.0,0.09999999999999998
4513,10.0,0.09999999999999998
4514,-7.0,0.09999999999999998
4515,-4.0,0.09999999999999998
4516,4.0,0.09999999999999998
4517,6.0,0.09999999999999998
4518,-6.0,0.09999999999999998
4519,-10.0,0.09999999999999998
4520,1.0,0.09999999999999998
4521,13.0,0.09999999999999998
4522,-4.0,0.09999999999999998
4523,-1.0,0.09999999999999998
4524,0.0,0.09999999999999998
4525,3.0,0.09999999999999998
4526,10.0,0.09999999999999998
4527,4.0,0.09999999999999998
4528,-8.0,0.09999999999999998
4529,6.0,0.09999999999999998
4530,-1.0,0.09999999999999998
4531,-5.0,0.09999999999999998
4532,-5.0,0.09999999999999998
4533,3.0,0.09999999999999998
4534,-10.0,0.09999999999999998
4535,7.0,0.09999999999999998
4536,6.0,0.09999999999999998
4537,10.0,0.09999999999999998
4538,-7.0,0.09999999999999998
4539,5.0,0.09999999999999998
4540,-1.0,0.09999999999999998
4541,15.0,0.09999999999999998
4542,8.0,0.09999999999999998
4543,2.0,0.09999999999999998
4544,-8.0,0.09999999999999998
4545,2.0,0.09999999999999998
4546,3.0,0.09999999999999998
4547,-5.0,0.09999999999999998
4548,4.0,0.09999999999999998
4549,-3.0,0.09999999999999998
4550,-19.0,0.09999999999999998
4551,22.0,0.09999999999999998
4552,11.0,0.09999999999999998
4553,15.0,0.09999999999999998
4554,23.0,0.09999999999999998
4555,18.0,0.09999999999999998
4556,16.0,0.09999999999999998
4557,14.0,0.09999999999999998
4558,29.0,0.09999999999999998
4559,28.0,0.09999999999999998
4560,45.0,0.09999999999999998
4561,11.0,0.09999999999999998
4562,32.0,0.09999999999999998
4563,0.0,0.09999999999999998
4564,14.0,0.09999999999999998
4565,24.0,0.09999999999999998
4566,6.0,0.09999999999999998
4567,15.0,0.09999999999999998
4568,-1.0,0.09999999999999998
4569,24.0,0.09999999999999998
4570,27.0,0.09999999999999998
4571,-2.0,0.09999999999999998
4572,11.0,0.09999999999999998
4573,17.0,0.09999999999999998
4574,26.0,0.09999999999999998
4575,30.0,0.09999999999999998
4576,31.0,0.09999999999999998
4577,17.0,0.09999999999999998
4578,2.0,0.09999999999999998
4579,5.0,0.09999999999999998
4580,8.0,0.09999999999999998
4581,28.0,0.09999999999999998
4582,3.0,0.09999999999999998
4583,34.0,0.09999999999999998
4584,19.0,0.09999999999999998
4585,23.0,0.09999999999999998
4586,11.0,0.09999999999999998
4587,5.0,0.09999999999999998
4588,33.0,0.09999999999999998
4589,8.0,0.09999999999999998
4590,26.0,0.09999999999999998
4591,27.0,0.09999999999999998
4592,29.0,0.09999999999999998
4593,19.0,0.09999999999999998
4594,22.0,0.09999999999999998
4595,14.0,0.09999999999999998
4596,41.0,0.09999999999999998
4597,19.0,0.09999999999999998
4598,12.0,0.09999999999999998
4599,23.0,0.09999999999999998
4600,6.0,0.09999999999999998
4601,15.0,0.09999999999999998
4602,8.0,0.09999999999999998
4603,26.0,0.09999999999999998
4604,18.0,0.09999999999999998
4605,21.0,0.09999999999999998
4606,23.0,0.09999999999999998
4607,32.0,0.09999999999999998
4608,14.0,0.09999999999999998
4609,22.0,0.09999999999999998
4610,18.0,0.09999999999999998
4611,6.0,0.09999999999999998
4612,13.0,0.09999999999999998
4613,10.0,0.09999999999999998
4614,-8.0,0.09999999999999998
4615,23.0,0.09999999999999998
4616,35.0,0.09999999999999998
4617,7.0,0.09999999999999998
4618,30.0,0.09999999999999998
4619,7.0,0.09999999999999998
4620,4.0,0.09999999999999998
4621,31.0,0.09999999999999998
4622,45.0,0.09999999999999998
4623,9.0,0.09999999999999998
4624,20.0,0.09999999999999998
4625,3.0,0.09999999999999998
4626,-1.0,0.09999999999999998
4627,14.0,0.09999999999999998
4628,16.0,0.09999999999999998
4629,19.0,0.09999999999999998
4630,33.0,0.09999999999999998
4631,39.0,0.09999999999999998
4632,17.0,0.09999999999999998
4633,33.0,0.09999999999999998
4634,11.0,0.09999999999999998
4635,14.0,0.09999999999999998
4636,12.0,0.09999999999999998
4637,35.0,0.09999999999999998
4638,24.0,0.09999999999999998
4639,22.0,0.09999999999999998
4640,23.0,0.09999999999999998
4641,8.0,0.09999999999999998
4642,31.0,0.09999999999999998
4643,15.0,0.09999999999999998
4644,38.0,0.09999999999999998
4645,12.0,0.09999999999999998
4646,34.0,0.09999999999999998
4647,16.0,0.09999999999999998
4648,4.0,0.09999999999999998
4649,2.0,0.09999999999999998
4650,25.0,0.09999999999999998
4651,6.0,0.09999999999999998
4652,16.0,0.09999999999999998
4653,10.0,0.09999999999999998
4654,19.0,0.09999999999999998
4655,8.0,0.09999999999999998
4656,1.0,0.09999999999999998
4657,3.0,0.09999999999999998
4658,8.0,0.09999999999999998
4659,6.0,0.09999999999999998
4660,15.0,0.09999999999999998
4661,-1.0,0.09999999999999998
4662,14.0,0.09999999999999998
4663,12.0,0.09999999999999998
4664,13.0,0.09999999999999998
4665,28.0,0.09999999999999998
4666,23.0,0.09999999999999998
4667,11.0,0.09999999999999998
4668,17.0,0.09999999999999998
4669,8.0,0.09999999999999998
4670,34.0,0.09999999999999998
4671,17.0,0.09999999999999998
4672,14.0,0.09999999999999998
4673,-3.0,0.09999999999999998
4674,5.0,0.09999999999999998
4675,-6.0,0.09999999999999998
4676,21.0,0.09999999999999998
4677,3.0,0.09999999999999998
4678,28.0,0.09999999999999998
4679,33.0,0.09999999999999998
4680,17.0,0.09999999999999998
4681,22.0,0.09999999999999998
4682,23.0,0.09999999999999998
4683,29.0,0.09999999999999998
4684,10.0,0.09999999999999998
4685,10.0,0.09999999999999998
4686,-3.0,0.09999999999999998
4687,19.0,0.09999999999999998
4688,21.0,0.09999999999999998
4689,26.0,0.09999999999999998
4690,17.0,0.09999999999999998
4691,13.0,0.09999999999999998
4692,37.0,0.09999999999999998
4693,6.0,0.09999999999999998
4694,20.0,0.09999999999999998
4695,41.0,0.09999999999999998
4696,5.0,0.09999999999999998
4697,25.0,0.09999999999999998
4698,14.0,0.09999999999999998
4699,21.0,0.09999999999999998
4700,14.0,0.09999999999999998
4701,22.0,0.09999999999999998
4702,13.0,0.09999999999999998
4703,10.0,0.09999999999999998
4704,-9.0,0.09999999999999998
4705,12.0,0.09999999999999998
4706,32.0,0.09999999999999998
4707,2.0,0.09999999999999998
4708,21.0,0.09999999999999998
4709,17.0,0.09999999999999998
4710,12.0,0.09999999999999998
4711,24.0,0.09999999999999998
4712,8.0,0.09999999999999998
4713,5.0,0.09999999999999998
4714,12.0,0.09999999999999998
4715,14.0,0.09999999999999998
4716,24.0,0.09999999999999998
4717,10.0,0.09999999999999998
4718,29.0,0.09999999999999998
4719,32.0,0.09999999999999998
4720,14.0,0.09999999999999998
4721,40.0,0.09999999999999998
4722,4.0,0.09999999999999998
4723,12.0,0.09999999999999998
4724,23.0,0.09999999999999998
4725,11.0,0.09999999999999998
4726,28.0,0.09999999999999998
4727,25.0,0.09999999999999998
4728,25.0,0.09999999999999998
4729,18.0,0.09999999999999998
4730,13.0,0.09999999999999998
4731,35.0,0.09999999999999998
4732,-6.0,0.09999999999999998
4733,-11.0,0.09999999999999998
4734,24.0,0.09999999999999998
4735,8.0,0.09999999999999998
4736,19.0,0.09999999999999998
4737,-3.0,0.09999999999999998
4738,10.0,0.09999999999999998
4739,1.0,0.09999999999999998
4740,18.0,0.09999999999999998
4741,15.0,0.09999999999999998
4742,20.0,0.09999999999999998
4743,24.0,0.09999999999999998
4744,29.0,0.09999999999999998
4745,20.0,0.09999999999999998
4746,-2.0,0.09999999999999998
4747,35.0,0.09999999999999998
4748,24.0,0.09999999999999998
4749,20.0,0.09999999999999998
4750,14.0,0.09999999999999998
4751,30.0,0.09999999999999998
4752,-1.0,0.09999999999999998
4753,22.0,0.09999999999999998
4754,15.0,0.09999999999999998
4755,26.0,0.09999999999999998
4756,3.0,0.09999999999999998
4757,11.0,0.09999999999999998
4758,-6.0,0.09999999999999998
4759,2.0,0.09999999999999998
4760,16.0,0.09999999999999998
4761,6.0,0.09999999999999998
4762,-8.0,0.09999999999999998
4763,20.0,0.09999999999999998
4764,19.0,0.09999999999999998
4765,26.0,0.09999999999999998
4766,2.0,0.09999999999999998
4767,-4.0,0.09999999999999998
4768,6.0,0.09999999999999998
4769,35.0,0.09999999999999998
4770,-9.0,0.09999999999999998
4771,-5.0,0.09999999999999998
4772,13.0,0.09999999999999998
4773,13.0,0.09999999999999998
4774,-6.0,0.09999999999999998
4775,9.0,0.09999999999999998
4776,17.0,0.09999999999999998
4777,14.0,0.09999999999999998
4778,12.0,0.09999999999999998
4779,5.0,0.09999999999999998
4780,27.0,0.09999999999999998
4781,1.0,0.09999999999999998
4782,7.0,0.09999999999999998
4783,33.0,0.09999999999999998
4784,6.0,0.09999999999999998
4785,21.0,0.09999999999999998
4786,4.0,0.09999999999999998
4787,37.0,0.09999999999999998
4788,23.0,0.09999999999999998
4789,5.0,0.09999999999999998
4790,-2.0,0.09999999999999998
4791,32.0,0.09999999999999998
4792,-6.0,0.09999999999999998
4793,-5.0,0.09999999999999998
4794,-1.0,0.09999999999999998
4795,15.0,0.09999999999999998
4796,30.0,0.09999999999999998
4797,16.0,0.09999999999999998
4798,27.0,0.09999999999999998
4799,4.0,0.09999999999999998
4800,32.0,0.09999999999999998
4801,33.0,0.09999999999999998
4802,17.0,0.09999999999999998
4803,3.0,0.09999999999999998
4804,24.0,0.09999999999999998
4805,0.0,0.09999999999999998
4806,12.0,0.09999999999999998
4807,-3.0,0.09999999999999998
4808,0.0,0.09999999999999998
4809,6.0,0.09999999999999998
4810,6.0,0.09999999999999998
4811,27.0,0.09999999999999998
4812,-2.0,0.09999999999999998
4813,1.0,0.09999999999999998
4814,9.0,0.09999999999999998
4815,-2.0,0.09999999999999998
4816,5.0,0.09999999999999998
4817,7.0,0.09999999999999998
4818,16.0,0.09999999999999998
4819,25.0,0.09999999999999998
4820,2.0,0.09999999999999998
4821,28.0,0.09999999999999998
4822,0.0,0.09999999999999998
4823,8.0,0.09999999999999998
4824,5.0,0.09999999999999998
4825,22.0,0.09999999999999998
4826,13.0,0.09999999999999998
4827,11.0,0.09999999999999998
4828,11.0,0.09999999999999998
4829,-2.0,0.09999999999999998
4830,5.0,0.09999999999999998
4831,20.0,0.09999999999999998
4832,16.0,0.09999999999999998
4833,2.0,0.09999999999999998
4834,13.0,0.09999999999999998
4835,18.0,0.09999999999999998
4836,20.0,0.09999999999999998
4837,13.0,0.09999999999999998
4838,-2.0,0.09999999999999998
4839,2.0,0.09999999999999998
4840,8.0,0.09999999999999998
4841,5.0,0.09999999999999998
4842,-11.0,0.09999999999999998
4843,1.0,0.09999999999999998
4844,15.0,0.09999999999999998
4845,13.0,0.09999999999999998
4846,21.0,0.09999999999999998
4847,-2.0,0.09999999999999998
4848,-2.0,0.09999999999999998
4849,16.0,0.09999999999999998
4850,14.0,0.09999999999999998
4851,-4.0,0.09999999999999998
4852,19.0,0.09999999999999998
4853,-9.0,0.09999999999999998
4854,-2.0,0.09999999999999998
4855,1.0,0.09999999999999998
4856,7.0,0.09999999999999998
4857,13.0,0.09999999999999998
4858,-4.0,0.09999999999999998
4859,6.0,0.09999999999999998
4860,1.0,0.09999999999999998
4861,1.0,0.09999999999999998
4862,0.0,0.09999999999999998
4863,-15.0,0.09999999999999998
4864,-16.0,0.09999999999999998
4865,10.0,0.09999999999999998
4866,15.0,0.09999999999999998
4867,2.0,0.09999999999999998
4868,2.0,0.09999999999999998
4869,0.0,0.09999999999999998
4870,-2.0,0.09999999999999998
4871,-1.0,0.09999999999999998
4872,-7.0,0.09999999999999998
4873,14.0,0.09999999999999998
4874,2.0,0.09999999999999998
4875,14.0,0.09999999999999998
4876,2.0,0.09999999999999998
4877,4.0,0.09999999999999998
4878,12.0,0.09999999999999998
4879,14.0,0.09999999999999998
4880,-1.0,0.09999999999999998
4881,-2.0,0.09999999999999998
4882,-1.0,0.09999999999999998
4883,1.0,0.09999999999999998
4884,-2.0,0.09999999999999998
4885,2.0,0.09999999999999998
4886,9.0,0.09999999999999998
4887,-2.0,0.09999999999999998
4888,8.0,0.09999999999999998
4889,5.0,0.09999999999999998
4890,-1.0,0.09999999999999998
4891,-6.0,0.09999999999999998
4892,13.0,0.09999999999999998
4893,2.0,0.09999999999999998
4894,2.0,0.09999999999999998
4895,1.0,0.09999999999999998
4896,1.0,0.09999999999999998
4897,-1.0,0.09999999999999998
4898,0.0,0.09999999999999998
4899,2.0,0.09999999999999998
4900,11.0,0.09999999999999998
4901,10.0,0.09999999999999998
4902,8.0,0.09999999999999998
4903,6.0,0.09999999999999998
4904,13.0,0.09999999999999998
4905,-4.0,0.09999999999999998
4906,1.0,0.09999999999999998
4907,-11.0,0.09999999999999998
4908,-5.0,0.09999999999999998
4909,0.0,0.09999999999999998
4910,3.0,0.09999999999999998
4911,15.0,0.09999999999999998
4912,0.0,0.09999999999999998
4913,11.0,0.09999999999999998
4914,-3.0,0.09999999999999998
4915,23.0,0.09999999999999998
4916,5.0,0.09999999999999998
4917,6.0,0.09999999999999998
4918,4.0,0.09999999999999998
4919,-9.0,0.09999999999999998
4920,14.0,0.09999999999999998
4921,4.0,0.09999999999999998
4922,7.0,0.09999999999999998
4923,16.0,0.09999999999999998
4924,12.0,0.09999999999999998
4925,10.0,0.09999999999999998
4926,1.0,0.09999999999999998
4927,8.0,0.09999999999999998
4928,-6.0,0.09999999999999998
4929,4.0,0.09999999999999998
4930,2.0,0.09999999999999998
4931,12.0,0.09999999999999998
4932,-1.0,0.09999999999999998
4933,21.0,0.09999999999999998
4934,-4.0,0.09999999999999998
4935,29.0,0.09999999999999998
4936,20.0,0.09999999999999998
4937,2.0,0.09999999999999998
4938,20.0,0.09999999999999998
4939,7.0,0.09999999999999998
4940,10.0,0.09999999999999998
4941,19.0,0.09999999999999998
4942,7.0,0.09999999999999998
4943,-2.0,0.09999999999999998
4944,8.0,0.09999999999999998
4945,6.0,0.09999999999999998
4946,11.0,0.09999999999999998
4947,6.0,0.09999999999999998
4948,-6.0,0.09999999999999998
4949,2.0,0.09999999999999998
4950,11.0,0.09999999999999998
4951,13.0,0.09999999999999998
4952,19.0,0.09999999999999998
4953,-3.0,0.09999999999999998
4954,-6.0,0.09999999999999998
4955,2.0,0.09999999999999998
4956,12.0,0.09999999999999998
4957,2.0,0.09999999999999998
4958,10.0,0.09999999999999998
4959,-5.0,0.09999999999999998
4960,5.0,0.09999999999999998
4961,6.0,0.09999999999999998
4962,30.0,0.09999999999999998
4963,16.0,0.09999999999999998
4964,6.0,0.09999999999999998
4965,15.0,0.09999999999999998
4966,9.0,0.09999999999999998
4967,-4.0,0.09999999999999998
4968,29.0,0.09999999999999998
4969,10.0,0.09999999999999998
4970,10.0,0.09999999999999998
4971,5.0,0.09999999999999998
4972,5.0,0.09999999999999998
4973,4.0,0.09999999999999998
4974,1.0,0.09999999999999998
4975,5.0,0.09999999999999998
4976,13.0,0.09999999999999998
4977,6.0,0.09999999999999998
4978,19.0,0.09999999999999998
4979,23.0,0.09999999999999998
4980,5.0,0.09999999999999998
4981,6.0,0.09999999999999998
4982,35.0,0.09999999999999998
4983,9.0,0.09999999999999998
4984,13.0,0.09999999999999998
4985,18.0,0.09999999999999998
4986,28.0,0.09999999999999998
4987,18.0,0.09999999999999998
4988,8.0,0.09999999999999998
4989,21.0,0.09999999999999998
4990,15.0,0.09999999999999998
4991,-2.0,0.09999999999999998
4992,3.0,0.09999999999999998
4993,3.0,0.09999999999999998
4994,19.0,0.09999999999999998
4995,8.0,0.09999999999999998
4996,21.0,0.09999999999999998
4997,23.0,0.09999999999999998
4998,28.0,0.09999999999999998
4999,4.0,0.09999999999999998
5000,2.0,0.09999999999999998
5001,18.0,0.09999999999999998
5002,7.0,0.09999999999999998
5003,7.0,0.09999999999999998
5004,4.0,0.09999999999999998
5005,19.0,0.09999999999999998
5006,-8.0,0.09999999999999998
5007,18.0,0.09999999999999998
5008,-7.0,0.09999999999999998
5009,-1.0,0.09999999999999998
5010,3.0,0.09999999999999998
5011,21.0,0.09999999999999998
5012,20.0,0.09999999999999998
5013,6.0,0.09999999999999998
5014,9.0,0.09999999999999998
5015,7.0,0.09999999999999998
5016,-5.0,0.09999999999999998
5017,1.0,0.09999999999999998
5018,38.0,0.09999999999999998
5019,33.0,0.09999999999999998
5020,30.0,0.09999999999999998
5021,7.0,0.09999999999999998
5022,21.0,0.09999999999999998
5023,5.0,0.09999999999999998
5024,29.0,0.09999999999999998
5025,15.0,0.09999999999999998
5026,23.0,0.09999999999999998
5027,-2.0,0.09999999999999998
5028,13.0,0.09999999999999998
5029,5.0,0.09999999999999998
5030,16.0,0.09999999999999998
5031,12.0,0.09999999999999998
5032,7.0,0.09999999999999998
5033,19.0,0.09999999999999998
5034,-1.0,0.09999999999999998
5035,14.0,0.09999999999999998
5036,21.0,0.09999999999999998
5037,30.0,0.09999999999999998
5038,38.0,0.09999999999999998
5039,-10.0,0.09999999999999998
5040,4.0,0.09999999999999998
5041,29.0,0.09999999999999998
5042,20.0,0.09999999999999998
5043,-2.0,0.09999999999999998
5044,-5.0,0.09999999999999998
5045,0.0,0.09999999999999998
5046,15.0,0.09999999999999998
5047,27.0,0.09999999999999998
5048,34.0,0.09999999999999998
5049,17.0,0.09999999999999998
5050,7.0,0.09999999999999998
5051,-3.0,0.09999999999999998
5052,20.0,0.09999999999999998
5053,-3.0,0.09999999999999998
5054,48.0,0.09999999999999998
5055,-3.0,0.09999999999999998
5056,13.0,0.09999999999999998
5057,30.0,0.09999999999999998
5058,18.0,0.09999999999999998
5059,4.0,0.09999999999999998
5060,-4.0,0.09999999999999998
5061,-8.0,0.09999999999999998
5062,26.0,0.09999999999999998
5063,11.0,0.09999999999999998
5064,22.0,0.09999999999999998
5065,12.0,0.09999999999999998
5066,2.0,0.09999999999999998
5067,18.0,0.09999999999999998
5068,5.0,0.09999999999999998
5069,39.0,0.09999999999999998
5070,0.0,0.09999999999999998
5071,2.0,0.09999999999999998
5072,15.0,0.09999999999999998
5073,-4.0,0.09999999999999998
5074,16.0,0.09999999999999998
5075,0.0,0.09999999999999998
5076,7.0,0.09999999999999998
5077,11.0,0.09999999999999998
5078,5.0,0.09999999999999998
5079,11.0,0.09999999999999998
5080,18.0,0.09999999999999998
5081,30.0,0.09999999999999998
5082,17.0,0.09999999999999998
5083,7.0,0.09999999999999998
5084,27.0,0.09999999999999998
5085,25.0,0.09999999999999998
5086,3.0,0.09999999999999998
5087,27.0,0.09999999999999998
5088,14.0,0.09999999999999998
5089,31.0,0.09999999999999998
5090,12.0,0.09999999999999998
5091,27.0,0.09999999999999998
5092,21.0,0.09999999999999998
5093,-5.0,0.09999999999999998
5094,-2.0,0.09999999999999998
5095,0.0,0.09999999999999998
5096,6.0,0.09999999999999998
5097,3.0,0.09999999999999998
5098,17.0,0.09999999999999998
5099,13.0,0.09999999999999998
5100,14.0,0.09999999999999998
5101,10.0,0.09999999999999998
5102,0.0,0.09999999999999998
5103,15.0,0.09999999999999998
5104,5.0,0.09999999999999998
5105,51.0,0.09999999999999998
5106,-2.0,0.09999999999999998
5107,14.0,0.09999999999999998
5108,10.0,0.09999999999999998
5109,34.0,0.09999999999999998
5110,25.0,0.09999999999999998
5111,9.0,0.09999999999999998
5112,11.0,0.09999999999999998
5113,-5.0,0.09999999999999998
5114,-1.0,0.09999999999999998
5115,17.0,0.09999999999999998
5116,3.0,0.09999999999999998
5117,5.0,0.09999999999999998
5118,12.0,0.09999999999999998
5119,12.0,0.09999999999999998
5120,12.0,0.09999999999999998
5121,9.0,0.09999999999999998
5122,14.0,0.09999999999999998
5123,27.0,0.09999999999999998
5124,12.0,0.09999999999999998
5125,9.0,0.09999999999999998
5126,44.0,0.09999999999999998
5127,11.0,0.09999999999999998
5128,19.0,0.09999999999999998
5129,17.0,0.09999999999999998
5130,16.0,0.09999999999999998
5131,24.0,0.09999999999999998
5132,25.0,0.09999999999999998
5133,9.0,0.09999999999999998
5134,25.0,0.09999999999999998
5135,8.0,0.09999999999999998
5136,10.0,0.09999999999999998
5137,15.0,0.09999999999999998
5138,18.0,0.09999999999999998
5139,20.0,0.09999999999999998
5140,-6.0,0.09999999999999998
5141,16.0,0.09999999999999998
5142,27.0,0.09999999999999998
5143,2.0,0.09999999999999998
5144,-1.0,0.09999999999999998
5145,2.0,0.09999999999999998
5146,23.0,0.09999999999999998
5147,4.0,0.09999999999999998
5148,6.0,0.09999999999999998
5149,3.0,0.09999999999999998
5150,10.0,0.09999999999999998
5151,22.0,0.09999999999999998
5152,15.0,0.09999999999999998
5153,20.0,0.09999999999999998
5154,21.0,0.09999999999999998
5155,17.0,0.09999999999999998
5156,28.0,0.09999999999999998
5157,9.0,0.09999999999999998
5158,22.0,0.09999999999999998
5159,-1.0,0.09999999999999998
5160,-8.0,0.09999999999999998
5161,8.0,0.09999999999999998
5162,-7.0,0.09999999999999998
5163,10.0,0.09999999999999998
5164,7.0,0.09999999999999998
5165,2.0,0.09999999999999998
5166,2.0,0.09999999999999998
5167,23.0,0.09999999999999998
5168,-4.0,0.09999999999999998
5169,-4.0,0.09999999999999998
5170,-2.0,0.09999999999999998
5171,18.0,0.09999999999999998
5172,15.0,0.09999999999999998
5173,20.0,0.09999999999999998
5174,20.0,0.09999999999999998
5175,0.0,0.09999999999999998
5176,5.0,0.09999999999999998
5177,5.0,0.09999999999999998
5178,21.0,0.09999999999999998
5179,11.0,0.09999999999999998
5180,27.0,0.09999999999999998
5181,10.0,0.09999999999999998
5182,-7.0,0.09999999999999998
5183,1.0,0.09999999999999998
5184,9.0,0.09999999999999998
5185,13.0,0.09999999999999998
5186,12.0,0.09999999999999998
5187,-6.0,0.09999999999999998
5188,30.0,0.09999999999999998
5189,4.0,0.09999999999999998
5190,5.0,0.09999999999999998
5191,-1.0,0.09999999999999998
5192,0.0,0.09999999999999998
5193,-3.0,0.09999999999999998
5194,15.0,0.09999999999999998
5195,-7.0,0.09999999999999998
5196,-1.0,0.09999999999999998
5197,-1.0,0.09999999999999998
5198,-2.0,0.09999999999999998
5199,-12.0,0.09999999999999998
5200,-9.0,0.09999999999999998
5201,10.0,0.09999999999999998
5202,35.0,0.09999999999999998
5203,16.0,0.09999999999999998
5204,5.0,0.09999999999999998
5205,-1.0,0.09999999999999998
5206,15.0,0.09999999999999998
5207,6.0,0.09999999999999998
5208,-3.0,0.09999999999999998
5209,-8.0,0.09999999999999998
5210,13.0,0.09999999999999998
5211,-2.0,0.09999999999999998
5212,9.0,0.09999999999999998
5213,5.0,0.09999999999999998
5214,-5.0,0.09999999999999998
5215,9.0,0.09999999999999998
5216,-1.0,0.09999999999999998
5217,-7.0,0.09999999999999998
5218,-6.0,0.09999999999999998
5219,1.0,0.09999999999999998
5220,-6.0,0.09999999999999998
5221,-18.0,0.09999999999999998
5222,-9.0,0.09999999999999998
5223,-3.0,0.09999999999999998
5224,-2.0,0.09999999999999998
5225,-4.0,0.09999999999999998
5226,2.0,0.09999999999999998
5227,-3.0,0.09999999999999998
5228,-1.0,0.09999999999999998
5229,5.0,0.09999999999999998
5230,-2.0,0.09999999999999998
5231,1.0,0.09999999999999998
5232,-2.0,0.09999999999999998
5233,1.0,0.09999999999999998
5234,-1.0,0.09999999999999998
5235,1.0,0.09999999999999998
5236,-1.0,0.09999999999999998
5237,-10.0,0.09999999999999998
5238,-10.0,0.09999999999999998
5239,1.0,0.09999999999999998
5240,-8.0,0.09999999999999998
5241,3.0,0.09999999999999998
5242,3.0,0.09999999999999998
5243,3.0,0.09999999999999998
5244,-4.0,0.09999999999999998
5245,13.0,0.09999999999999998
5246,1.0,0.09999999999999998
5247,13.0,0.09999999999999998
5248,12.0,0.09999999999999998
5249,3.0,0.09999999999999998
5250,-6.0,0.09999999999999998
5251,-4.0,0.09999999999999998
5252,9.0,0.09999999999999998
5253,5.0,0.09999999999999998
5254,5.0,0.09999999999999998
5255,2.0,0.09999999999999998
5256,-5.0,0.09999999999999998
5257,-2.0,0.09999999999999998
5258,0.0,0.09999999999999998
5259,3.0,0.09999999999999998
5260,4.0,0.09999999999999998
5261,13.0,0.09999999999999998
5262,-6.0,0.09999999999999998
5263,7.0,0.09999999999999998
5264,13.0,0.09999999999999998
5265,-2.0,0.09999999999999998
5266,2.0,0.09999999999999998
5267,13.0,0.09999999999999998
5268,-2.0,0.09999999999999998
5269,7.0,0.09999999999999998
5270,-3.0,0.09999999999999998
5271,-8.0,0.09999999999999998
